id,label,number_corners,length_width_ratio,perimeter_area_ratio,ratio_of_areas,solidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,Cornus_Macrophylla,2,2.029239766,0.011038349,1.522330047,0.966240333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,Quercus_Rubra,17,1.302660754,0.013374713,2.112546916,0.658945123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,Quercus_Palustris,11,1.015082956,0.028392808,3.934423194,0.429956712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,Liriodendron_Tulipifera,2,1.135883905,0.00632649,1.478305778,0.888772463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Tilia_Tomentosa,51,1.146401985,0.013234109,1.415281937,0.927224208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,Quercus_Suber,3,1.993464052,0.023513226,1.459101995,0.974117283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,Quercus_Pyrenaica,6,1.492366412,0.016766584,2.106841342,0.753519626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,Quercus_Infectoria_sub,2,2.52991453,0.016278777,1.585841356,0.936349447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Quercus_Imbricaria,2,2.789634146,0.010268907,1.489562343,0.979610662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Acer_Rufinerve,77,1.064377682,0.010542404,1.938698975,0.812323876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,Acer_Rubrum,37,1.084795322,0.013031877,2.067534372,0.717188174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,Betula_Pendula,22,1.451282051,0.029069394,1.774551418,0.844626462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Liriodendron_Tulipifera,5,1.055367232,0.006146602,1.619094816,0.833554269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,Quercus_Imbricaria,1,2.750684932,0.009156059,1.487950951,0.983585101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Quercus_Palustris,11,1.010123735,0.023582626,3.93778054,0.461787564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,Quercus_Nigra,2,2.311004785,0.011656613,1.981810775,0.853763214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Betula_Pendula,17,1.349056604,0.027219006,1.809586343,0.83653181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,Quercus_Crassipes,3,3.385135135,0.022460938,1.508544922,0.975834431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,Quercus_Rhysophylla,5,2.910769231,0.010435945,1.4895689,0.971482507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,Magnolia_Salicifolia,3,2.201591512,0.010510346,1.631345439,0.963094357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,Castanea_Sativa,12,2.073170732,0.014334103,1.619265778,0.897121859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Cytisus_Battandieri,1,2.134328358,0.016909118,1.404678515,0.980552091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,Castanea_Sativa,25,2.329741379,0.014072089,1.720705731,0.872926033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Liriodendron_Tulipifera,4,1.031884058,0.007644482,1.572030604,0.85655529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,Quercus_Suber,1,1.928571429,0.022653023,1.46966547,0.943748468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,Crataegus_Monogyna,36,1.274463007,0.017687436,1.697038189,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,Quercus_Nigra,3,2.096997691,0.012489136,2.109226296,0.823914408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,Quercus_Afares,11,2.25,0.014929909,1.664126429,0.8779121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,Ilex_Aquifolium,15,1.810298103,0.011708963,1.563470065,0.940893341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Acer_Circinatum,43,1.104575163,0.022470764,1.826489287,0.72672881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Quercus_Hartwissiana,5,1.631853786,0.013869678,1.819207794,0.8762506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,Ilex_Cornuta,2,1.710084034,0.015321147,1.377992745,0.976938938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Alnus_Rubra,33,1.455723542,0.010268654,1.514393586,0.959016355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Alnus_Rubra,44,1.696145125,0.010667854,1.613472506,0.935330312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,Lithocarpus_Cleistocarpus,1,2.437974684,0.0085417,1.458318957,0.985803104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,Ulmus_Bergmanniana,63,2.056561086,0.010761505,1.583786,0.931492219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,Quercus_Dolicholepis,5,2.226804124,0.012187881,1.435505481,0.970330692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Quercus_Palustris,12,1.114450867,0.024736858,4.215629771,0.404423226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Alnus_Cordata,17,1.461711712,0.010025218,1.486021938,0.953079637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,Quercus_Ilex,1,2.515151515,0.021089939,1.498063839,0.966380168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Quercus_Cerris,11,2.37037037,0.018466568,1.891755046,0.80311616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Salix_Intergra,5,3.116959064,0.018753929,1.397620106,0.972482806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,Eucalyptus_Urnigera,1,2.531746032,0.014310995,1.546279911,0.954676433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,Quercus_Texana,7,1.556904401,0.015543052,2.634541501,0.904761905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Pterocarya_Stenoptera,34,3.44047619,0.019398858,1.349360088,0.967876487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Quercus_Pontica,8,2.101910828,0.012427607,1.577156947,0.954837883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,Tilia_Oliveri,51,1.041528239,0.010041299,1.528277593,0.926564371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,Quercus_Palustris,16,1.079889807,0.027118439,3.827270404,0.433592641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,Crataegus_Monogyna,48,1.085526316,0.019024457,1.710155469,0.82690386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Acer_Rufinerve,84,1.109739369,0.009288091,1.745619384,0.852530581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Betula_Pendula,15,1.467248908,0.024175453,1.856443168,0.849459547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Betula_Austrosinensis,49,1.838709677,0.011889683,1.47754171,0.949359693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,Quercus_Cerris,11,2.585284281,0.01665767,1.757205526,0.825440431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,Quercus_Infectoria_sub,1,2.379746835,0.016466996,1.557756853,0.91669604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,Quercus_Nigra,2,2.983213429,0.010803928,2.001612872,0.852095059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,Acer_Capillipes,34,1.526595745,0.013749363,1.641284592,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Quercus_Rubra,6,1.442508711,0.02188654,2.790252036,0.545257368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Acer_Platanoids,8,1.30653951,0.01429655,1.934530484,0.645164211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,Ilex_Aquifolium,20,1.705539359,0.012628469,1.425177388,0.929127159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,Quercus_Greggii,12,2.336996337,0.014770868,1.524112042,0.924491195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,Acer_Opalus,8,1.065759637,0.013600736,1.57575435,0.868118747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,Quercus_Crassifolia,9,1.815625,0.012196328,1.414561031,0.942158965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Ilex_Cornuta,2,1.861244019,0.017206042,1.400268683,0.95884784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,Quercus_Phillyraeoides,3,2.521327014,0.01666004,1.439663465,0.976940212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,Pterocarya_Stenoptera,20,3.479166667,0.017657748,1.404037308,0.968528958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,Quercus_Imbricaria,1,3.108108108,0.010738621,1.45417263,0.982191683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,Quercus_Pubescens,10,1.580952381,0.027256696,2.004574729,0.742066396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,Pterocarya_Stenoptera,32,3.362694301,0.018116098,1.351499784,0.952740883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Viburnum_Tinus,3,2.310469314,0.012964526,1.527143669,0.971764041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,Eucalyptus_Urnigera,1,2.091205212,0.012695455,1.596807907,0.955592298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Salix_Intergra,2,2.938888889,0.017140039,1.304615891,0.965924886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,Quercus_Coccifera,5,1.813253012,0.022613711,1.426662479,0.950472023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Callicarpa_Bodinieri,3,2.455782313,0.013313958,1.614929893,0.951670734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,Cornus_Chinensis,2,2.12254902,0.009943653,1.604278949,0.951224188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,Acer_Circinatum,43,1.093023256,0.021741849,1.798637825,0.739147072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,Alnus_Rubra,25,1.383429672,0.009047864,1.44271041,0.953953718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Acer_Saccharinum,63,1.011673152,0.031992458,2.399928167,0.560119359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,Olea_Europaea,1,2.85840708,0.032703188,1.678809622,0.972110828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Quercus_Shumardii,9,1.196883853,0.019900015,2.895549192,0.538362062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,Arundinaria_Simonii,2,7.807453416,0.019882694,1.53756211,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,Populus_Grandidentata,2,1.102222222,0.012064302,1.695687848,0.900555732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Quercus_x_Hispanica,14,2.485530547,0.014089863,1.603809333,0.869472237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,Quercus_Ellipsoidalis,12,1.4,0.022267062,2.806879943,0.548651343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,Quercus_Canariensis,14,2.487889273,0.014590086,1.56272609,0.919028891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Quercus_Dolicholepis,4,2.135313531,0.012221631,1.490012921,0.964475477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Callicarpa_Bodinieri,22,3.3671875,0.014864351,1.676966335,0.947468387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Acer_Platanoids,3,1.430930931,0.011684787,1.888543731,0.676307642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,Quercus_Castaneifolia,3,2.510510511,0.011383779,1.566538555,0.943567478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Magnolia_Salicifolia,2,2.087912088,0.01065199,1.561614451,0.969705422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Quercus_Pontica,31,2.258169935,0.015346027,1.607159959,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Cotinus_Coggygria,1,1.511111111,0.011318576,1.487671108,0.964907931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,Tilia_Oliveri,46,1.017421603,0.010247477,1.524686276,0.922888351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Lithocarpus_Cleistocarpus,2,2.666666667,0.008702936,1.421429086,0.982714381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,Morus_Nigra,33,1.289433384,0.008245425,1.548343312,0.955857757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Cornus_Chinensis,2,2.26056338,0.014018185,1.647909474,0.931941639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,Castanea_Sativa,33,2.357142857,0.015869014,1.756151485,0.861949793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,Cercis_Siliquastrum,1,1.189839572,0.01122167,1.267043768,0.967461565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,Salix_Intergra,2,2.383928571,0.015598825,1.452038166,0.968804334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,Liquidambar_Styraciflua,21,1.206163656,0.012201381,2.503169875,0.530599721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,Alnus_Cordata,26,1.363106796,0.008501726,1.407339357,0.967525725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,Quercus_Crassipes,4,3.612676056,0.021031131,1.377728184,0.982147395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Quercus_Vulcanica,6,1.426724138,0.0205517,1.891766387,0.807929826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,Quercus_Palustris,16,1.004048583,0.025775705,2.94879626,0.458060708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Quercus_Castaneifolia,9,2.472826087,0.010531731,1.566103914,0.919869367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Viburnum_x_Rhytidophylloides,3,1.8,0.011367876,1.35991929,0.984322082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,Quercus_Afares,15,2.003095975,0.013445927,1.588436046,0.920053704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,Quercus_Brantii,26,2.290429043,0.016031685,1.659042675,0.892162925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,Quercus_Imbricaria,1,2.71849866,0.009063994,1.497031443,0.97557643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,Magnolia_Salicifolia,2,2.184986595,0.010283708,1.597442998,0.971408994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,Alnus_Viridis,76,1.252873563,0.017160453,1.512033245,0.925697654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Rhododendron_x_Russellianum,3,3.368421053,0.016686099,1.618408606,0.971193973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Quercus_Brantii,17,2.077586207,0.015266382,1.743569132,0.876924115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Quercus_Crassifolia,10,1.893939394,0.012822852,1.56770192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,Prunus_X_Shmittii,52,2.349090909,0.017005328,1.71161276,0.918360322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Populus_Adenopoda,4,1.515463918,0.012663138,1.735146482,0.91872202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,Cotinus_Coggygria,1,1.537815126,0.011313472,1.489161405,0.960064651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,Quercus_Ilex,2,2.848314607,0.019983377,1.595946735,0.958455192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Viburnum_Tinus,1,2.019230769,0.011824981,1.470157068,0.965066391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Quercus_Crassipes,2,3.320610687,0.023191529,1.334918478,0.973840872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,Ilex_Cornuta,2,1.70531401,0.01810247,1.43001683,0.964798602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Ilex_Cornuta,1,1.67281106,0.01750213,1.398235586,0.977462805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,Betula_Pendula,28,1.197478992,0.024113232,1.663886572,0.886065483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,Quercus_Agrifolia,6,1.605263158,0.012130371,1.53371998,0.937288397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Quercus_Chrysolepis,2,3.154150198,0.013369716,1.534545399,0.968124196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Tilia_Platyphyllos,37,1.301652893,0.01058556,1.597895465,0.926914992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,Sorbus_Aria,39,1.595375723,0.012407476,1.452929945,0.963612606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,Cotinus_Coggygria,1,1.624277457,0.01142375,1.477958166,0.957176206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,Alnus_Maximowiczii,61,1.545454545,0.016338602,1.548274525,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Liriodendron_Tulipifera,3,1.094235033,0.006018261,1.636499997,0.837297387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Cytisus_Battandieri,1,2.441314554,0.01571293,1.439507168,0.970654844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,Quercus_Alnifolia,12,1.437837838,0.011860745,1.497542642,0.949367917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Quercus_Brantii,18,1.961956522,0.014524843,1.810127876,0.870991878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Magnolia_Heptapeta,2,1.709507042,0.007341686,1.608079936,0.961147743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,Acer_Rubrum,49,1.005617978,0.011987877,1.970759013,0.746998865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,Tilia_Tomentosa,50,1.117359413,0.013837673,1.42112146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Quercus_Coccifera,4,1.603174603,0.03218633,1.489466292,0.923353193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,Eucalyptus_Glaucescens,1,3.267175573,0.021863733,2.457856149,0.632252024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Quercus_Dolicholepis,6,1.872274143,0.011936057,1.465764561,0.961296729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,Phildelphus,5,2.235087719,0.013881587,1.674506766,0.949228922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,Acer_Opalus,11,1.063781321,0.013099076,1.55860753,0.865494769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,Cytisus_Battandieri,1,2.217142857,0.019340349,1.412053404,0.980873949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,Cornus_Chinensis,1,2.30071599,0.009457593,1.655861699,0.948065103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Fagus_Sylvatica,1,1.559585492,0.010309084,1.461587813,0.975978313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,Eucalyptus_Neglecta,2,2.88671875,0.012727052,1.43660774,0.971709091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,Castanea_Sativa,25,2.281632653,0.012328929,1.62278571,0.909506746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Zelkova_Serrata,39,2.218390805,0.013675573,1.712832087,0.920637316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Quercus_Texana,7,1.336194564,0.017126754,2.848057863,0.562118205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,Viburnum_Tinus,2,2.024390244,0.011079347,1.461534332,0.977000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Pterocarya_Stenoptera,19,3.286486486,0.017548677,1.342772213,0.966038967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Quercus_Pontica,27,1.958944282,0.015121596,1.730044203,0.921364692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Quercus_Phillyraeoides,6,2.481675393,0.019375175,1.494132986,0.971388706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,Quercus_Suber,1,2.02919708,0.028210661,1.521857268,0.945472343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,Quercus_Rhysophylla,3,2.785529716,0.009223075,1.578235359,0.955701241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,Prunus_Avium,84,2.705357143,0.014453584,1.709048179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Salix_Fragilis,41,5.102325581,0.01943142,1.792333822,0.883024697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Quercus_Coccinea,10,1.164556962,0.02259171,2.70259687,0.557629153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Quercus_Pyrenaica,4,1.992217899,0.016881596,2.040742263,0.75177884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Populus_Adenopoda,4,1.602150538,0.012287421,1.684767246,0.929158637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,Celtis_Koraiensis,31,1.811046512,0.01443454,1.62729882,0.921073513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,Acer_Platanoids,5,1.306985294,0.015835955,1.984800357,0.690351527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Quercus_Texana,10,1.523381295,0.019081842,3.016532472,0.596307417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Quercus_Pubescens,19,1.65993266,0.026696191,1.821473888,0.791139082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,Magnolia_Salicifolia,2,2.336870027,0.010050855,1.596490132,0.967446943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Fagus_Sylvatica,2,1.704960836,0.011125883,1.590950439,0.954786072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,Phildelphus,10,2.088957055,0.011907048,1.579113586,0.958277486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Castanea_Sativa,22,2.650900901,0.013409487,1.639980543,0.882953172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Quercus_Trojana,18,1.984520124,0.013366243,1.572378963,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,Quercus_Vulcanica,15,1.778975741,0.022577013,1.767329734,0.840302442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,Castanea_Sativa,14,2.243902439,0.014585023,1.576804421,0.897751001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Liriodendron_Tulipifera,4,1.007821229,0.005990615,1.580445537,0.865653805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,Lithocarpus_Edulis,1,2.323432343,0.012378406,1.624900021,0.951012115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Lithocarpus_Edulis,2,2.47440273,0.012376049,1.61783522,0.962505307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,Quercus_Coccinea,9,1.171171171,0.024199121,2.739200753,0.521800027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,Alnus_Cordata,15,1.428270042,0.009250096,1.411477508,0.9649225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Eucalyptus_Glaucescens,2,3.28125,0.017799531,2.141609355,0.641509048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,Lithocarpus_Edulis,2,2.334437086,0.012508179,1.619900482,0.955051987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Betula_Austrosinensis,68,1.754455446,0.009786326,1.547242365,0.948230941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,Castanea_Sativa,33,2.401544402,0.012432282,1.610951808,0.893596254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,Ulmus_Bergmanniana,64,1.904428904,0.011327815,1.564966378,0.921478223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,Quercus_Greggii,4,1.854304636,0.012610416,1.441969919,0.962497675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,Quercus_Shumardii,13,1.442724458,0.023234436,2.928365759,0.509524177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,Quercus_Trojana,16,1.873529412,0.01382492,1.648789178,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,Quercus_Imbricaria,1,2.815625,0.010806069,1.542379047,0.976828628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Ilex_Aquifolium,9,1.777456647,0.01261052,1.516041009,0.937552785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Quercus_Pontica,29,1.877192982,0.014433272,1.668787195,0.941290153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,Cornus_Macrophylla,5,1.99375,0.012393255,1.57351173,0.962185156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,Alnus_Cordata,34,1.361616162,0.009022345,1.423226885,0.965255716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Quercus_Infectoria_sub,2,2.196721311,0.014889503,1.428693154,0.93300234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,Rhododendron_x_Russellianum,3,3.572769953,0.015534563,1.520557969,0.961610048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Acer_Circinatum,38,1.076131687,0.022827532,1.920005439,0.664970949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,Eucalyptus_Urnigera,3,2.04494382,0.01396179,1.539620011,0.967059103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Liquidambar_Styraciflua,9,1.167346939,0.014003819,2.508871738,0.567231045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Quercus_Phillyraeoides,1,2.521327014,0.01801461,1.464283851,0.973458602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,Alnus_Sieboldiana,52,1.922746781,0.011889906,1.697252517,0.904812981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,Prunus_X_Shmittii,58,2.184491979,0.013472267,1.746524761,0.93061555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,Olea_Europaea,2,3.859649123,0.027698243,1.511799632,0.978665667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Populus_Adenopoda,4,1.548969072,0.012357501,1.772214622,0.916046084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
